Date,Temperature
1975-07-06,10.645848081386006
1975-07-07,8.836145763857388
1975-07-08,6.343028774577841
1975-07-09,4.167976551416599
1975-07-10,7.202463174600193
1975-07-11,10.941126253585253
1975-07-12,8.84461537513499
1975-07-13,4.2960547659282735
1975-07-14,8.384333623155587
1975-07-15,8.85289543688039
1975-07-16,4.878205886587244
1975-07-17,7.82452039055651
1975-07-18,7.372319403345839
1975-07-19,3.6039609137732294
1975-07-20,7.942291671686586
1975-07-21,8.388268756859405
1975-07-22,9.793030602818497
1975-07-23,9.544268848807034
1975-07-24,2.0899122440890796
1975-07-25,3.2506221136899627
1975-07-26,7.451546213469764
1975-07-27,7.291354453041087
1975-07-28,7.139955215413195
1975-07-29,16.999127536879577
1975-07-30,7.001076455340865
1975-07-31,8.5439698494549
1975-08-01,7.849587156021853
1975-08-02,6.793549843758869
1975-08-03,3.7468917844596286
1975-08-04,6.824503276073291
1975-08-05,2.0856317322855187
1975-08-06,3.551821500736727
1975-08-07,2.6660568335879606
1975-08-08,4.229381785909745
1975-08-09,10.791129700387252
1975-08-10,-1.8894237237335885
1975-08-11,5.638233438757906
1975-08-12,-1.389711185659806
1975-08-13,1.9035657604963636
1975-08-14,6.459117696131935
1975-08-15,3.260027788416613
1975-08-16,-0.2890704348596973
1975-08-17,0.6773197354604763
1975-08-18,4.743217705939152
1975-08-19,0.39667999636263485
1975-08-20,3.1227074934258408
1975-08-21,2.497829391806012
1975-08-22,0.2963585435121421
1975-08-23,8.575333717188832
1975-08-24,3.9399284291278778
1975-08-25,-4.14022722318227
1975-08-26,2.393982429849124
1975-08-27,-0.248901381544258
1975-08-28,4.198045210202308
1975-08-29,-0.8300527888287306
1975-08-30,1.1125689781010348
1975-08-31,2.8835405564422563
1975-09-01,3.8802023954171494
1975-09-02,-2.401011260902683
1975-09-03,0.11592306618222725
1975-09-04,-0.3832288408319551
1975-09-05,-0.9935457209679759
1975-09-06,6.190316419901132
1975-09-07,2.039108872288934
1975-09-08,-3.0255590849360647
1975-09-09,3.4463465307845342
1975-09-10,6.9976551280835855
1975-09-11,3.6697843477492347
1975-09-12,-4.0417256979837575
1975-09-13,-0.9895121849032091
1975-09-14,4.213555277686903
1975-09-15,-1.7577138824978285
1975-09-16,1.6520804541980423
1975-09-17,2.602720193997397
1975-09-18,-2.5408969210579317
1975-09-19,0.025287015359699627
1975-09-20,-9.55306754000704
1975-09-21,-2.9326444236411726
1975-09-22,-0.6444803565028845
1975-09-23,-3.6544901858290926
1975-09-24,4.964665419120765
1975-09-25,-4.2414772448888725
1975-09-26,-1.2867224776326518
1975-09-27,0.41305012320435297
1975-09-28,4.335022711348009
1975-09-29,-4.303049260411894
1975-09-30,3.4903246699174986
1975-10-01,0.030791785696859218
1975-10-02,-2.9422109729427626
1975-10-03,1.3938103103929758
1975-10-04,0.6128248751647662
1975-10-05,-1.7739003625579395
1975-10-06,0.25021629349826713
1975-10-07,-1.098119859524799
1975-10-08,0.4183299415744224
1975-10-09,2.0870670726896092
1975-10-10,4.884556024496194
1975-10-11,-3.55818466400147
1975-10-12,6.586035421252706
1975-10-13,-5.6347468136240755
1975-10-14,-0.1963598368309578
1975-10-15,2.0643124009386544
1975-10-16,1.1855762266565475
1975-10-17,-1.4793963981847928
1975-10-18,-0.18671501699088489
1975-10-19,-0.9895679669280366
1975-10-20,-1.2240581451040602
1975-10-21,3.150245711644117
1975-10-22,1.7326741696658903
1975-10-23,-1.3541456215739296
1975-10-24,3.4890867491334077
1975-10-25,1.7806186807764883
1975-10-26,3.368448228490521
1975-10-27,2.8925778292484
1975-10-28,-1.4067984973617005
1975-10-29,-0.5212182200245443
1975-10-30,3.482963763927358
1975-10-31,3.156547249004423
1975-11-01,1.349655635349526
1975-11-02,1.8538112346510647
1975-11-03,5.426810631020492
1975-11-04,-0.08642043016557466
1975-11-05,3.4265266104859684
1975-11-06,1.278031452624707
1975-11-07,1.3333455085715729
1975-11-08,5.386873988393795
1975-11-09,4.673290536256334
1975-11-10,4.746380639162533
1975-11-11,6.33337833667736
1975-11-12,2.5932906479327196
1975-11-13,4.691688684245033
1975-11-14,1.8327593472605008
1975-11-15,3.8559328346475756
1975-11-16,2.614987566380475
1975-11-17,3.4204602227414855
1975-11-18,5.041034887981284
1975-11-19,0.9289917678767998
1975-11-20,9.790866216706563
1975-11-21,0.6276248465991197
1975-11-22,0.13696667722812395
1975-11-23,7.389563919348941
1975-11-24,6.427721212281175
1975-11-25,6.064356716618453
1975-11-26,6.218018964881663
1975-11-27,4.438906549783062
1975-11-28,1.9281851701595065
1975-11-29,4.993257600925677
1975-11-30,2.8818054269426163
1975-12-01,7.98760369865348
1975-12-02,4.771489454335694
1975-12-03,2.888005700593954
1975-12-04,4.553549057636914
1975-12-05,6.911038437322556
1975-12-06,4.136890315464906
1975-12-07,3.5184589212409767
1975-12-08,6.874427572039663
1975-12-09,7.037654284419436
1975-12-10,4.942409252122889
1975-12-11,5.211656087203897
1975-12-12,7.4834531951492576
1975-12-13,2.6065347289451344
1975-12-14,2.892784348064245
1975-12-15,5.12508576090163
1975-12-16,6.8061255937025855
1975-12-17,8.545995036734514
1975-12-18,12.206853520806996
1975-12-19,10.521933870919867
1975-12-20,7.6379173116772705
1975-12-21,8.230019934477156
1975-12-22,5.449323699443763
1975-12-23,8.571672870890177
1975-12-24,7.931943634246058
1975-12-25,9.937138706539914
1975-12-26,6.658659181968564
1975-12-27,10.87001527470032
1975-12-28,14.08202006677519
1975-12-29,9.32950343840197
1975-12-30,11.033001604738471
1975-12-31,12.070431975133335
1976-01-01,8.968472145900838
1976-01-02,11.016493561658708
1976-01-03,10.553973874577922
1976-01-04,10.981052563669694
1976-01-05,8.540618635808066
1976-01-06,11.104547497251176
1976-01-07,12.696075322729877
1976-01-08,15.726218544517772
1976-01-09,14.420900684898431
1976-01-10,18.172478814349446
1976-01-11,9.580224409768295
1976-01-12,14.668006908848227
1976-01-13,12.769241147256711
1976-01-14,18.956136459712518
1976-01-15,10.128638095096417
1976-01-16,10.20041604879873
1976-01-17,11.086646392474023
1976-01-18,6.677525073633471
1976-01-19,11.63543155188136
1976-01-20,11.09783101128004
1976-01-21,13.987942581192339
1976-01-22,14.722513356238212
1976-01-23,19.48514658008373
1976-01-24,16.86615140661788
1976-01-25,12.44122505913596
1976-01-26,11.63251191145924
1976-01-27,15.958050931923623
1976-01-28,10.67480308796658
1976-01-29,20.281714698720947
1976-01-30,18.476075863763633
1976-01-31,13.67918248220693
1976-02-01,10.09475248638287
1976-02-02,19.441668837879234
1976-02-03,15.180733595918342
1976-02-04,19.38046649883156
1976-02-05,11.024719758154905
1976-02-06,14.149141800746314
1976-02-07,16.100499800305812
1976-02-08,16.3614092657029
1976-02-09,15.004126594464042
1976-02-10,18.35484540739231
1976-02-11,13.413484894274998
1976-02-12,16.317297733265576
1976-02-13,17.231414567372365
1976-02-14,18.537899772692718
1976-02-15,19.251410857084416
1976-02-16,13.862514107445516
1976-02-17,12.751827717432988
1976-02-18,21.302751342661082
1976-02-19,18.580000120724403
1976-02-20,15.448688659169717
1976-02-21,22.456414437275328
1976-02-22,18.25648047044635
1976-02-23,21.551502433938243
1976-02-24,18.317946034303937
1976-02-25,24.397009307670103
1976-02-26,23.577728790987695
1976-02-27,17.659291610907562
1976-02-28,21.412883768138343
1976-02-29,20.523767431513473
1976-03-01,22.780458219893013
1976-03-02,15.864146669702114
1976-03-03,20.898829479428954
1976-03-04,22.095086925144248
1976-03-05,13.72009023725309
1976-03-06,15.520362590029032
1976-03-07,13.023583348573034
1976-03-08,18.401492373832674
1976-03-09,21.42804360317985
1976-03-10,23.845443444517336
1976-03-11,19.62084492067828
1976-03-12,24.3418105109853
1976-03-13,15.370260788306862
1976-03-14,14.45220094785359
1976-03-15,19.44465474203315
1976-03-16,20.80959572336647
1976-03-17,19.602554974232792
1976-03-18,13.53867825160458
1976-03-19,19.511123296518203
1976-03-20,15.899656201201534
1976-03-21,21.853755814011038
1976-03-22,20.973289162230408
1976-03-23,17.07968559189146
1976-03-24,18.380621342169242
1976-03-25,16.76453850327266
1976-03-26,19.771152669652274
1976-03-27,22.83867669258527
1976-03-28,17.02717607254901
1976-03-29,21.50463965895037
1976-03-30,18.406912164681586
1976-03-31,17.621288900574868
1976-04-01,19.678075506683708
1976-04-02,16.889735839615454
1976-04-03,18.32784923980879
1976-04-04,16.385537930887374
1976-04-05,25.86076441629087
1976-04-06,20.05684376692216
1976-04-07,17.833391968696386
1976-04-08,20.55308037213721
1976-04-09,19.549791753250915
1976-04-10,19.196572701038633
1976-04-11,21.6717656199301
1976-04-12,22.06866004659682
1976-04-13,18.168602063492102
1976-04-14,17.993727244356574
1976-04-15,18.854222738785715
1976-04-16,12.728941991434736
1976-04-17,15.041604983277306
1976-04-18,23.637432768638032
1976-04-19,24.418518940625567
1976-04-20,18.68050331523507
1976-04-21,21.098484352121613
1976-04-22,20.2409897740104
1976-04-23,28.479549647296643
1976-04-24,22.534560994897667
1976-04-25,18.72229352649986
1976-04-26,16.166936701445564
1976-04-27,14.139053946576368
1976-04-28,19.4909641338966
1976-04-29,16.531069803882446
1976-04-30,14.450302058300196
1976-05-01,16.691702627771534
1976-05-02,15.298577686655086
1976-05-03,23.513915478748327
1976-05-04,21.00417406503472
1976-05-05,18.23962406328924
1976-05-06,22.605212931129238
1976-05-07,18.296904386152303
1976-05-08,15.377976033841367
1976-05-09,22.42587078259612
1976-05-10,19.365570544724385
1976-05-11,14.52714766492606
1976-05-12,16.95565224106926
1976-05-13,14.78536534833169
1976-05-14,13.147176347971874
1976-05-15,19.955301779354546
1976-05-16,22.78408602248217
1976-05-17,12.737109547412352
1976-05-18,18.49664180484188
1976-05-19,14.728710934769857
1976-05-20,15.090187420796765
1976-05-21,14.64336535964903
1976-05-22,13.695655836918895
1976-05-23,16.29841088346776
1976-05-24,13.523390283016116
1976-05-25,16.68922300026425
1976-05-26,15.587008350695838
1976-05-27,14.87904848350254
1976-05-28,12.729713399281717
1976-05-29,13.576986489914338
1976-05-30,17.426797587635797
1976-05-31,16.5151696973309
1976-06-01,11.930061336691251
1976-06-02,15.00959199302632
1976-06-03,16.813228305199953
1976-06-04,9.396972000140835
1976-06-05,15.880083976835346
1976-06-06,12.105688311318678
1976-06-07,15.64769877234415
1976-06-08,11.4873021824121
1976-06-09,8.20249100530412
1976-06-10,8.573495813057848
1976-06-11,13.43833966222945
1976-06-12,13.91023791452271
1976-06-13,10.25417831742168
1976-06-14,14.718084128324284
1976-06-15,7.652094740473196
1976-06-16,12.271982408867409
1976-06-17,8.670008103018752
1976-06-18,10.179700830991486
1976-06-19,12.108924911885007
1976-06-20,9.216425761403766
1976-06-21,10.474403496695697
1976-06-22,14.476870396842067
1976-06-23,9.556806165956363
1976-06-24,13.623666407412372
1976-06-25,7.556246934199141
1976-06-26,12.363277326080478
1976-06-27,14.926838635631631
1976-06-28,3.0152888296634375
1976-06-29,7.867498635859901
1976-06-30,11.817286350428507
1976-07-01,9.304793872984138
1976-07-02,10.855253217842597
1976-07-03,7.757822109807234
1976-07-04,9.657636588760772
1976-07-05,8.759103501489134
1976-07-06,12.557978686807429
1976-07-07,9.646672458686695
1976-07-08,9.7253262116998
1976-07-09,7.306377132433854
1976-07-10,6.909111198397355
1976-07-11,6.904659579285516
1976-07-12,9.216627529199128
1976-07-13,6.601837403141252
1976-07-14,8.566267868383118
1976-07-15,13.75598059112696
1976-07-16,9.976719183015003
1976-07-17,6.219622651504316
1976-07-18,10.636513573756933
1976-07-19,5.644703471577083
1976-07-20,0.5915415722211401
1976-07-21,3.5196179405404546
1976-07-22,0.7704869296247576
1976-07-23,5.168379895836426
1976-07-24,6.119352371003986
1976-07-25,10.935752348669633
1976-07-26,6.730778721596948
1976-07-27,4.937510570068459
1976-07-28,7.929149808465882
1976-07-29,-1.3450010037622917
1976-07-30,5.8441166032388
1976-07-31,7.300177447203146
1976-08-01,0.40361735250194997
1976-08-02,8.123961648001453
1976-08-03,5.563084837076731
1976-08-04,3.15824363419583
1976-08-05,6.160622919275609
1976-08-06,10.934226050488459
1976-08-07,4.529358132926263
1976-08-08,4.591815759267734
1976-08-09,2.334289155420923
1976-08-10,1.0299197592399896
1976-08-11,5.939443877541886
1976-08-12,0.7511098801380625
1976-08-13,3.4069646168880143
1976-08-14,1.6342153908348744
1976-08-15,4.381103376167397
1976-08-16,3.824217179101226
1976-08-17,5.8170442919088226
1976-08-18,1.057730694949804
1976-08-19,1.6637069187998024
1976-08-20,-0.5751772752523516
1976-08-21,0.9182798061012585
1976-08-22,3.2754029283474106
1976-08-23,4.309137212109899
1976-08-24,-0.8312954357423248
1976-08-25,4.443437245857822
1976-08-26,5.803371589175759
1976-08-27,2.8810499154847378
1976-08-28,7.17789686414357
1976-08-29,-0.864589294808987
1976-08-30,-2.3653853904333664
1976-08-31,-4.053223933806051
1976-09-01,5.688010894732194
1976-09-02,3.0825237427672456
1976-09-03,0.8748530799195484
1976-09-04,1.8063478557126207
1976-09-05,-2.4825134428372886
1976-09-06,8.161419678256546
1976-09-07,1.1447563239947531
1976-09-08,1.0209450734348848
1976-09-09,2.8084864087417616
1976-09-10,2.0154162613059343
1976-09-11,1.1880362727156775
1976-09-12,-1.9082333326403909
1976-09-13,1.827226901535022
1976-09-14,6.011368003783614
1976-09-15,4.35688230822429
1976-09-16,5.058377913627577
1976-09-17,-1.2937525356172381
1976-09-18,-2.7649513772306427
1976-09-19,-0.20662628009876666
1976-09-20,0.3076932372277809
1976-09-21,3.395798653089442
1976-09-22,-4.988534529079002
1976-09-23,4.6560824657077
1976-09-24,-0.42507680674394244
1976-09-25,-1.2472322273839604
1976-09-26,-3.0154847344344233
1976-09-27,-4.9533671714476455
1976-09-28,2.474048945012168
1976-09-29,0.22078731501783144
1976-09-30,-3.8697900965850636
1976-10-01,-3.8829213359897583
1976-10-02,-0.999854210267221
1976-10-03,5.022710364312535
1976-10-04,-0.7520237851723697
1976-10-05,-4.468618820826109
1976-10-06,-0.6794082611973513
1976-10-07,-0.7403928034223333
1976-10-08,-7.9899848796982464
1976-10-09,-0.036379023493298496
1976-10-10,-0.5375417581469568
1976-10-11,2.275554391724161
1976-10-12,5.7683848697794655
1976-10-13,3.6386905369190643
1976-10-14,-0.5073052901795668
1976-10-15,-2.9769771027735614
1976-10-16,8.108781571026569
1976-10-17,0.6153070361244055
1976-10-18,0.5312227127873004
1976-10-19,0.4716608643985646
1976-10-20,1.1956937028846077
1976-10-21,0.22854647599892086
1976-10-22,-0.9964028564326759
1976-10-23,-0.850289700887521
1976-10-24,0.7604603074986652
1976-10-25,-0.7004124414276542
1976-10-26,-1.13484604455393
1976-10-27,1.3994772184802071
1976-10-28,0.3943932483037986
1976-10-29,5.753061914305638
1976-10-30,-6.627472972475007
1976-10-31,4.686880973009355
1976-11-01,5.240084662217606
1976-11-02,-4.626354753569231
1976-11-03,0.6602309541008688
1976-11-04,0.6709118689884801
1976-11-05,-2.3379256742270744
1976-11-06,-0.34706094451939196
1976-11-07,-1.2411841039652618
1976-11-08,7.453852819563113
1976-11-09,5.112886910603001
1976-11-10,6.23160720019685
1976-11-11,4.695295315164148
1976-11-12,-0.7413255432915458
1976-11-13,1.189998818201548
1976-11-14,4.351557460866004
1976-11-15,-0.6609666971923072
1976-11-16,5.268467618280495
1976-11-17,2.534587617196138
1976-11-18,2.2591913949284246
1976-11-19,5.646584294260657
1976-11-20,4.978466925556345
1976-11-21,2.6966340181340804
1976-11-22,7.393220708941481
1976-11-23,0.8095431475926751
1976-11-24,6.039804086294779
1976-11-25,6.112286210993974
1976-11-26,3.547007550381835
1976-11-27,5.598347351343355
1976-11-28,1.0125031971885896
1976-11-29,7.685371619099654
1976-11-30,4.507538089071259
1976-12-01,3.6444925372849912
1976-12-02,8.511524968482156
1976-12-03,3.404675510967617
1976-12-04,1.4468601854050043
1976-12-05,1.1581764533051189
1976-12-06,7.80314996197719
1976-12-07,2.302077880075076
1976-12-08,11.56713711704636
1976-12-09,0.21745055458511242
1976-12-10,11.71414010892898
1976-12-11,7.4203557846842045
1976-12-12,6.6606484178259295
1976-12-13,5.480418410767061
1976-12-14,8.47782676771515
1976-12-15,7.333562941563582
1976-12-16,10.923177985990064
1976-12-17,8.12346781594446
1976-12-18,8.39986028569944
1976-12-19,7.026896264925984
1976-12-20,8.11623168702202
1976-12-21,9.380317100033366
1976-12-22,3.4967071008974706
1976-12-23,4.753363284689334
1976-12-24,11.19877530759379
1976-12-25,9.652948327009359
1976-12-26,8.760025722918765
1976-12-27,9.539105126963637
1976-12-28,10.698528999857556
1976-12-29,8.208587397513563
1976-12-30,7.66508582379306
1976-12-31,10.759669326851391
1977-01-01,7.2370152287132505
1977-01-02,11.568974383370872
1977-01-03,5.408445859519016
1977-01-04,13.77549118000013
1977-01-05,12.277440434613595
1977-01-06,11.799106177415975
1977-01-07,14.15015340083007
1977-01-08,16.369211054520378
1977-01-09,14.586198401697201
1977-01-10,6.19030874781984
1977-01-11,8.04353619822534
1977-01-12,10.176589265599155
1977-01-13,12.297488280674157
1977-01-14,13.939704721466871
1977-01-15,10.376301511701474
1977-01-16,13.279881868772291
1977-01-17,10.618675531746122
1977-01-18,11.214658837587047
1977-01-19,8.992713326378977
1977-01-20,10.605529257608419
1977-01-21,9.481707404914715
1977-01-22,10.769625669974735
1977-01-23,17.01755945225959
1977-01-24,11.166683225563903
1977-01-25,22.06908222063534
1977-01-26,15.80770962814698
1977-01-27,15.036801788488727
1977-01-28,12.060429368484867
1977-01-29,16.88826803938486
1977-01-30,13.21084202288645
1977-01-31,15.452738882457128
1977-02-01,22.914409688461888
1977-02-02,15.091872016209045
1977-02-03,18.972173110533223
1977-02-04,13.557488287533511
1977-02-05,15.703037263047122
1977-02-06,21.25966877651416
1977-02-07,14.20386752778796
1977-02-08,21.65781315839946
1977-02-09,18.4775788152682
1977-02-10,14.798895282667011
1977-02-11,18.513569399589343
1977-02-12,19.662099537209645
1977-02-13,18.73595755888826
1977-02-14,12.283909110845102
1977-02-15,14.93515469534314
1977-02-16,16.49388447630461
1977-02-17,17.130869942339718
1977-02-18,19.331737169617586
1977-02-19,18.11616108758539
1977-02-20,13.688115192709073
1977-02-21,18.943552063725647
1977-02-22,19.741213803419242
1977-02-23,19.692982225539883
1977-02-24,21.357732766737474
1977-02-25,20.716531996670852
1977-02-26,19.68924650134339
1977-02-27,18.195686921968843
1977-02-28,13.515288114727303
1977-03-01,19.876494240155786
1977-03-02,19.2976266087853
1977-03-03,19.573653563028547
1977-03-04,15.010429371972707
1977-03-05,15.676643843370698
1977-03-06,22.155767256521145
1977-03-07,18.951472666456393
1977-03-08,21.18578197397121
1977-03-09,19.294668005557728
1977-03-10,19.364685254279202
1977-03-11,22.153223706157245
1977-03-12,17.850426394766835
1977-03-13,19.744326205094374
1977-03-14,18.12373929683641
1977-03-15,18.258859583622108
1977-03-16,18.68378146831709
1977-03-17,20.32380069144969
1977-03-18,18.26439335352464
1977-03-19,23.50827292844477
1977-03-20,17.094661508398058
1977-03-21,19.252449770232015
1977-03-22,18.5255449926984
1977-03-23,24.214428077001063
1977-03-24,20.48898928040825
1977-03-25,23.017755712585227
1977-03-26,15.4854979498286
1977-03-27,20.760340759079565
1977-03-28,22.642142117951867
1977-03-29,20.231206179381918
1977-03-30,23.18894123759289
1977-03-31,18.44581966949779
1977-04-01,24.22794971791864
1977-04-02,26.895860957405134
1977-04-03,18.9069471255546
1977-04-04,18.65228959164802
1977-04-05,24.339325040007026
1977-04-06,24.70530545473384
1977-04-07,18.38247302954717
1977-04-08,18.672008041386572
1977-04-09,19.06578681335302
1977-04-10,15.853424369220573
1977-04-11,17.10352566018571
1977-04-12,16.816843219543617
1977-04-13,17.492744221142516
1977-04-14,19.65605084416334
1977-04-15,20.423826163900177
1977-04-16,24.330879308682878
1977-04-17,16.639643363425115
1977-04-18,22.540145365302713
1977-04-19,18.89484343362793
1977-04-20,19.33522467116442
1977-04-21,21.45206991040402
1977-04-22,16.000647398267418
1977-04-23,20.454468548931946
1977-04-24,19.7422638465701
1977-04-25,20.653190052618385
1977-04-26,19.973552232665615
1977-04-27,26.399458442979526
1977-04-28,17.045172954595138
1977-04-29,17.287582361289477
1977-04-30,16.930700460461065
1977-05-01,17.050631829612453
1977-05-02,16.719259898579562
1977-05-03,22.110271290820926
1977-05-04,22.714003317500197
1977-05-05,16.647015912937942
1977-05-06,15.766475267926408
1977-05-07,19.579627183618374
1977-05-08,16.408130330366532
1977-05-09,19.860624091092692
1977-05-10,18.465267613341048
1977-05-11,13.201608068678713
1977-05-12,22.281401731895613
1977-05-13,22.91430129460665
1977-05-14,15.573854037032802
1977-05-15,16.13247086105693
1977-05-16,18.034365308934337
1977-05-17,18.059206471032855
1977-05-18,18.908445086888264
1977-05-19,22.838347711069215
1977-05-20,16.14979695965319
1977-05-21,14.156671838475491
1977-05-22,12.282589448322057
1977-05-23,14.094838026132587
1977-05-24,16.053465081011886
1977-05-25,21.399914222802593
1977-05-26,14.325018625816217
1977-05-27,16.409086533959943
1977-05-28,15.546623935883513
1977-05-29,19.017584205750765
1977-05-30,22.888097759240203
1977-05-31,13.568017591397565
1977-06-01,13.544099806903091
1977-06-02,17.99520970229412
1977-06-03,16.757269545617575
1977-06-04,20.09918891229269
1977-06-05,16.156972399482843
1977-06-06,13.172127127334361
1977-06-07,15.865524080233145
1977-06-08,17.262013508313395
1977-06-09,16.238526195631742
1977-06-10,15.13895940061957
1977-06-11,16.656147195474798
1977-06-12,16.801971593582323
1977-06-13,17.277547382470846
1977-06-14,14.913257855503833
1977-06-15,12.300952511041599
1977-06-16,13.076795986580043
1977-06-17,16.08974870433443
1977-06-18,9.852249689344415
1977-06-19,13.241229081016666
1977-06-20,10.786712460953682
1977-06-21,11.883900326060076
1977-06-22,15.463425717207068
1977-06-23,12.031289173258456
1977-06-24,11.426791418994254
1977-06-25,7.0370216482771895
1977-06-26,13.184128196253656
1977-06-27,12.710317335757855
1977-06-28,17.091896943574312
1977-06-29,9.506887625186303
1977-06-30,10.915635385263148
1977-07-01,10.834221020019154
1977-07-02,14.646289870403539
1977-07-03,9.455929000567815
1977-07-04,10.406842247265715
